profile,iso_class_id,representative_hash,class_size,graph_hash
"(4,0,0,0)","(4,0,0,0):iso-00027",e2e82d6036814ae375314332072d8212e2eb70ea0e9c1d5bb95e16d14a3c4568,8,69663c49182842bd14ba7c53a371b7b836f702f52816bd0a1e633ed326b2580a
"(4,0,0,0)","(4,0,0,0):iso-00027",e2e82d6036814ae375314332072d8212e2eb70ea0e9c1d5bb95e16d14a3c4568,8,34a0d64f7e8c2dae501f92fb04925a28ce154d1dd04f56168c5407783bfe8396
"(4,0,0,0)","(4,0,0,0):iso-00027",e2e82d6036814ae375314332072d8212e2eb70ea0e9c1d5bb95e16d14a3c4568,8,bf92a663c21b663de18ade370a049fb48ee793006e9f7bce2c8ceb9d01fec4a0
"(4,0,0,0)","(4,0,0,0):iso-00027",e2e82d6036814ae375314332072d8212e2eb70ea0e9c1d5bb95e16d14a3c4568,8,bca6a59b854bcd009d5b53fefaedb0dc0c057c0b6c1feae3d234cffefe9ed7ad
"(4,0,0,0)","(4,0,0,0):iso-00028",d1017f5a43b7e130005dc6536c462e85907a61f2068fdaa6dd089a36aee45bf1,1,d1017f5a43b7e130005dc6536c462e85907a61f2068fdaa6dd089a36aee45bf1
"(4,0,0,0)","(4,0,0,0):iso-00029",8cca1bf7307c80ca83f906e65d1d2a09f27cc1b7a0c40aa1ad893229ba676c7f,1,8cca1bf7307c80ca83f906e65d1d2a09f27cc1b7a0c40aa1ad893229ba676c7f
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,6dbf7fce547f3a969fef691e21fd165902ed64baed099679e3a4a8bd96c731bd
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,0a5dd12a796a300cb4cabb27606dc0b06c803c7969294f79cdbd03b372b8ec99
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,11c1993adf075dce3809dfd723569618822fba92411b1ff564c319d5c846e9fb
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,12c5ffd9115d94d711f53fbc01ce3ff0596b26716bf279b38c8a990543c6e3b6
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,3bc51191ab7fcde76810362316700e9ff5f8daef74eec0251a34c51a8f6de969
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,001a5e7b7e18e1447fb406fe53d56c07cebec6ed4511f83da15c965102ac9bdb
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,1a079473a87fc517e5eb18fa0ebc67ae4667f7cdeef85504e2f6f04db85a7699
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,fe80e9a3dcf5ff92b5554d28f168273b6eb9f4c558063c5f12dd9bdedab4fea9
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,f9f3334d7c9d531dafb0df445228bc861671eed35df05592ef82f7c538e2045a
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,7bfdd8ad376505386d557cc09d50f7f293549eb647fd20726ceb68ca3c907ba7
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,8bf14cc55e0bb27a835d9a8932a0e1e5a30a99751259b214be10594e63df2729
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,331a95cf6f97856fa3544d30ae38dab457cfd537685f5e507d77300ed0c6e826
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,8e69bfcae78ca34e4a15d6c0832eb663ccbbb374719b3f23dd212a70f4bf8dff
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,f41ec56a94ce73321ed3245e7884dd8e18194c2c0fa59901b2aa1331c0590b58
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,3d8d96f4aee3508d69f0acabd78e84ef7ed41707daeeae0733c8603ee43e4e0e
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,ba8f81eb3464af1d3761c19d672352d7b72f1e09f289697bad6256827750c90a
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,58bfa94fb01f598a8194d7c1bfcb405a6207ca5ecb87dd5708da5ed710d171e0
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,da1134e4563cb6f22ff006e82b9695bb8779a721df5111cc6db010168b2cc67b
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,b87086dd16260471141641b8154c0ddc5f43ec0aacf1d7f0b75f673df37c298b
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,eecffec76ba4e5217a193e8a23d4f13a4645b6a8a7966624b496ab3d0cc947ac
"(4,0,0,0)","(4,0,0,0):iso-00030",1ee8d6745f6ed06d2e934e9e0e7df3a05085905e1163f12c2d7b0d9968b0f0ac,22,32b347229567decd25d169643ae2edfb25791bb7716241dc43386c143a5b4832
"(4,0,0,0)","(4,0,0,0):iso-00031",40942a6f7ac7adccce132a76070ebe138a3fd02ebb7532d23ef83f40f35debf6,4,40942a6f7ac7adccce132a76070ebe138a3fd02ebb7532d23ef83f40f35debf6
"(4,0,0,0)","(4,0,0,0):iso-00031",40942a6f7ac7adccce132a76070ebe138a3fd02ebb7532d23ef83f40f35debf6,4,d8bf70603887db4b49b62f9ef45e11fdb24000bca3247edcf9a8844fa4435b44
"(4,0,0,0)","(4,0,0,0):iso-00031",40942a6f7ac7adccce132a76070ebe138a3fd02ebb7532d23ef83f40f35debf6,4,3bb21f4af1f2bd15275a49ae337de86618a617bf72eebe1269f3d45f85198fd3
"(4,0,0,0)","(4,0,0,0):iso-00031",40942a6f7ac7adccce132a76070ebe138a3fd02ebb7532d23ef83f40f35debf6,4,b14c79ad7991525280dd6eb089ef51acd10f7825dbe326c85b467313393fee37
"(4,0,0,0)","(4,0,0,0):iso-00032",d3f398665b14031c7289ae87bf153705870a89f6289aff9da7a7a66cc74f31bb,1,d3f398665b14031c7289ae87bf153705870a89f6289aff9da7a7a66cc74f31bb
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,4aa50ca2044227002b0b3dfb40036d1908e31104afc388b8142c98dfff19ae06
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,b115a5b27e80338805dc4988939811e0c73e14fe78fad8af46ac825f6c5b0b78
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,dfe8de9353d11ba487ced66c92716d6a8f441221bd69027ee901dabab6ce3482
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,6795c7d4461d96495cb8f107dc04d906a99332eff5c952963d1c2a4eb8cbbb6b
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,132720280556bbeb8bde92d10ae0a54d23c28043df5ff27ab953d7697d380828
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,af3904062977d1fd491d7e27ebe8ebfa60b3f89e77ff9e7085cd6f7d47da5d89
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,b7e9145c76cc7a52ca22fe22dd25c842e108c52935cbc9744fe6ed11056b9eac
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,072a2fee3a2411fd08017daba5b86211f862d5c8de2de4d6f5adedeb560cf88b
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,71032d834f809e42e27c61cfce64eb8719e1c496af627bc84a5699f0ead94ecc
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,09b3a11251914a1d0d468c71495d3527f08b4a776733757b6fed6bc6da719413
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,b9555796b8cf0f83da7aed09511396ac9a7f73cafd040f96b935bf51d9225e62
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,e5b0ffa0b487ab8b47167a8e50f2f6c4b39b5630545a83e26da450ebaab9092f
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,dd48f4b4fa1e4b87fa4a9ee77897d8e24ef3f228a9f85b8b10a1019e1d4710b1
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,91e648fe82a96f04ad7ada441d51608df01506074f885efb772a65c9ab0146bc
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,4da2cb8fdd806fe4043582bdadbcb32cd66fb248c6606093ddaac8efa05d930b
"(4,0,0,0)","(4,0,0,0):iso-00033",34d4324764f333472455b965d1bfed2ed3f152fdb956fc1a621622d4b985bc34,17,a9f31525961d28dad56a9643e80e46ad0d9734d113c9d3ae8adb5f8cd74e7ea5
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,705ba4e6f8ab3127b2c7a728b6b03ca40a28a25519bfacb5ab7ee6f239f57188
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,bc8abfedd3c5a62f97a532cb199fa4f369df8b0cb24cd1b318a3bc0a3b95e110
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,a21c525f72e094e4a169feb2611e8639f142995d76910e0e4da20aef7631b910
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,bc0f86023b73c998659f39f29153449603002b9c2dcf7eb45533a4377c7ba27f
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,03f973c8df45ac1a4ef2b38fc890619078301e042406ec4b3e5d6d74424adf0f
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,97eca6d68892509aa9da0e7bb58cfe77984799dccc52e6a6db792917ef8b6273
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,69488da0712dd0fd7b026f569c14b55a0385fe54e057f3a706e7ce626cb7cad4
"(4,0,0,0)","(4,0,0,0):iso-00034",24e114668f30c3925f577599bbd3577c6bda4bfff127ecaaed8685634f01fd39,9,0d502fe35047414163b96cbcfa2765672c4d1efc5b1762415a0237ba21841bb3
"(4,0,0,0)","(4,0,0,0):iso-00035",832101655fa9553e8b43cb18c66db1feaad3d1b8da372a7973ff7a0b2d2e1dd9,1,832101655fa9553e8b43cb18c66db1feaad3d1b8da372a7973ff7a0b2d2e1dd9
"(4,0,0,0)","(4,0,0,0):iso-00036",cc2f06dab3e6e63398d7dbdcd3731b1103a5f81b3f3d2b7c8af490655099df77,4,cc2f06dab3e6e63398d7dbdcd3731b1103a5f81b3f3d2b7c8af490655099df77
"(4,0,0,0)","(4,0,0,0):iso-00036",cc2f06dab3e6e63398d7dbdcd3731b1103a5f81b3f3d2b7c8af490655099df77,4,f6531bd22a945e310ca8fd1761fe330bad36661c01ddd01a1d3ff099660e92ea
"(4,0,0,0)","(4,0,0,0):iso-00036",cc2f06dab3e6e63398d7dbdcd3731b1103a5f81b3f3d2b7c8af490655099df77,4,9e077d02ea2db9e43b9d2f91eb3d6bbb50438979bcb863136c234fbf349a576c
"(4,0,0,0)","(4,0,0,0):iso-00036",cc2f06dab3e6e63398d7dbdcd3731b1103a5f81b3f3d2b7c8af490655099df77,4,a4a36d7a746aec8526cab3636faa62d49a379603d35e45153ce05bc4afd37ee8
"(4,0,0,0)","(4,0,0,0):iso-00037",29b3188f0623b6d6d352252d841513f2c2118451369a2deeae684fef102fa828,5,29b3188f0623b6d6d352252d841513f2c2118451369a2deeae684fef102fa828
"(4,0,0,0)","(4,0,0,0):iso-00037",29b3188f0623b6d6d352252d841513f2c2118451369a2deeae684fef102fa828,5,359633e5c7a035fc9969cbcbeffcae27731a53d1067bf4e6d51296135f270527
"(4,0,0,0)","(4,0,0,0):iso-00037",29b3188f0623b6d6d352252d841513f2c2118451369a2deeae684fef102fa828,5,16ae211760cdd49beccc25bda8e1471ecf2cab64c338df0d153b554cd1fffb9d
"(4,0,0,0)","(4,0,0,0):iso-00037",29b3188f0623b6d6d352252d841513f2c2118451369a2deeae684fef102fa828,5,69c6bb64fa363295fabb5a6fae187508304f41254e26f3e5c578f63430343460
"(4,0,0,0)","(4,0,0,0):iso-00037",29b3188f0623b6d6d352252d841513f2c2118451369a2deeae684fef102fa828,5,e9a3c5add2b39c518c1c3088382a63bbffe8cb0e2cf2a7f9ae5fa2836dc852eb
"(4,0,0,0)","(4,0,0,0):iso-00038",7597cc1fdcc78a74f6fe489fc1aa80c45335706c709112ef22e9778fd4947429,1,7597cc1fdcc78a74f6fe489fc1aa80c45335706c709112ef22e9778fd4947429
"(4,0,0,0)","(4,0,0,0):iso-00039",9aea38fed42227fdf25e39a97897765c56abb2daf678b91d58d81f73748bd62f,1,9aea38fed42227fdf25e39a97897765c56abb2daf678b91d58d81f73748bd62f
"(4,0,0,0)","(4,0,0,0):iso-00040",857ec1b84da31641bef8fe6873b8ab86fd7454405fc02a1613309ce4083bfe2c,1,857ec1b84da31641bef8fe6873b8ab86fd7454405fc02a1613309ce4083bfe2c
"(4,0,0,0)","(4,0,0,0):iso-00041",a747597d27da55110a65b8e9bd1ef50d0e1d2050354bb1662608e7d9c3211ae5,1,a747597d27da55110a65b8e9bd1ef50d0e1d2050354bb1662608e7d9c3211ae5
"(4,0,0,0)","(4,0,0,0):iso-00042",fda89304a96b8c80ccaaa4ba032d26edcad55e07f7aa5c9718a6ad60db40f239,1,fda89304a96b8c80ccaaa4ba032d26edcad55e07f7aa5c9718a6ad60db40f239
"(4,0,0,0)","(4,0,0,0):iso-00043",9b22eb1e5def3ad08c445b4e79feef543ccbf654a6b9f53fe30215f3d7e7d5c3,1,9b22eb1e5def3ad08c445b4e79feef543ccbf654a6b9f53fe30215f3d7e7d5c3
"(4,0,0,0)","(4,0,0,0):iso-00044",08d0f71f73dd2e293f99537663c0bf79c67df4f18f64d3192eafb5cb1a4db4a3,4,08d0f71f73dd2e293f99537663c0bf79c67df4f18f64d3192eafb5cb1a4db4a3
"(4,0,0,0)","(4,0,0,0):iso-00044",08d0f71f73dd2e293f99537663c0bf79c67df4f18f64d3192eafb5cb1a4db4a3,4,e59346fc702fc770d258df20fb5198f8b7d10301cbfe1a38a8e4f57053c59305
"(4,0,0,0)","(4,0,0,0):iso-00044",08d0f71f73dd2e293f99537663c0bf79c67df4f18f64d3192eafb5cb1a4db4a3,4,00ba7114faa83d935ce8155ed726802987ea8ff80ca72112ccdd050c9c67a580
"(4,0,0,0)","(4,0,0,0):iso-00044",08d0f71f73dd2e293f99537663c0bf79c67df4f18f64d3192eafb5cb1a4db4a3,4,a13e5eebbf84d0d152945ebaac60c21c8388d482caa3f125c788ccd66ccae758
"(4,0,0,0)","(4,0,0,0):iso-00045",22a28fc7b6d2770fb59161d62f7f36e096281fc24d00d2b74c0db8f41b0c0b29,5,22a28fc7b6d2770fb59161d62f7f36e096281fc24d00d2b74c0db8f41b0c0b29
"(4,0,0,0)","(4,0,0,0):iso-00045",22a28fc7b6d2770fb59161d62f7f36e096281fc24d00d2b74c0db8f41b0c0b29,5,c61285ba0c4d04a3f29fdf1a1b08d80367016d9eaf1494af5f7beb614e980eee
"(4,0,0,0)","(4,0,0,0):iso-00045",22a28fc7b6d2770fb59161d62f7f36e096281fc24d00d2b74c0db8f41b0c0b29,5,4258527bfea34b13e1ea902e859d85bca731b4a4123219ce9419cc5558fe18fb
"(4,0,0,0)","(4,0,0,0):iso-00045",22a28fc7b6d2770fb59161d62f7f36e096281fc24d00d2b74c0db8f41b0c0b29,5,ddb9a9318dc29a3535553de95d44d29f5209bfb010088aab6ae67cb6f9bdc3ed
"(4,0,0,0)","(4,0,0,0):iso-00045",22a28fc7b6d2770fb59161d62f7f36e096281fc24d00d2b74c0db8f41b0c0b29,5,7e9de753491a19a41103933c08fb479c2a6da3b99a314c4ee5d93f690d1b1aea
"(4,0,0,0)","(4,0,0,0):iso-00046",5ea17d89f7d3b90b6d0184d16213a8134df9d659299906146157e46d6d970c5d,1,5ea17d89f7d3b90b6d0184d16213a8134df9d659299906146157e46d6d970c5d
"(4,0,0,0)","(4,0,0,0):iso-00047",63d0a9acdb8b0c31d423babb4d51603208685ca49de93d78b8f5a34adcba43ff,1,63d0a9acdb8b0c31d423babb4d51603208685ca49de93d78b8f5a34adcba43ff
"(4,0,0,0)","(4,0,0,0):iso-00048",4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da,6,4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da
"(4,0,0,0)","(4,0,0,0):iso-00048",4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da,6,553a1f35a54b575f5f963d865a830fa4e5a1c6738906928ab74af758a79d41c7
"(4,0,0,0)","(4,0,0,0):iso-00048",4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da,6,9b001568c6c42c3173b9ea820ac597187b9a3b6901ccd6f23b78ab026f1da8a6
"(4,0,0,0)","(4,0,0,0):iso-00048",4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da,6,6e4072820d3efed9482553d40e70a43ef09fc370d62a94101afa945ab77efeb2
"(4,0,0,0)","(4,0,0,0):iso-00048",4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da,6,b697fb9f29a17893f1cc3f5c9f28dce8d964e9743707439f0ddcce8654de1021
"(4,0,0,0)","(4,0,0,0):iso-00048",4cb1a40fc726ddf2890e013c692c3dce103780884153a524917519f59cdc53da,6,b0105861b53adbb8ad17f6ea78ce6a5b1a5cbe6b620abdbaa8a6ebe637a6a02f
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,98b77717e4be70a7363d23b570e0b1fa0d3f8c0a70043774513aaf8e10ea8b98
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,45c447bde3a240e65e1a86ec6f02211f21ea76b52669f00aaed89d60b0114b02
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,c87e800d71d156227297cacaf13cf2023d04f9eacfb6767ff93846ab2f13b1da
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,083a09d243a45a2e49044541f7792ec714e3e9a880c64755d26d9578640cac48
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,e40bf5a52bd37d1688ced617a1afa53548833a6e4c57e744b8dc5fe8e049af1f
"(4,0,0,0)","(4,0,0,0):iso-00049",ed3dd2bdd0ff988ffcd837c506e430f819cba01d5aa9d56ddca257dab7597057,7,723d35adecaf5a430a4e4d902677b333aea33adf81dab7a331b86b6f31df5854
"(4,0,0,0)","(4,0,0,0):iso-00050",e16e20afaa07f418b69282a92742335191f286644697f4dede1619fb7ff30da0,5,e16e20afaa07f418b69282a92742335191f286644697f4dede1619fb7ff30da0
"(4,0,0,0)","(4,0,0,0):iso-00050",e16e20afaa07f418b69282a92742335191f286644697f4dede1619fb7ff30da0,5,8d2ed121876fbf942d1f01d522dbcd5e0a534e528716a5d47223fce0954d7cbe
"(4,0,0,0)","(4,0,0,0):iso-00050",e16e20afaa07f418b69282a92742335191f286644697f4dede1619fb7ff30da0,5,474c32faf95ae8042591d68fb099f889f052d6fed65f14c439c72e5adda807e6
"(4,0,0,0)","(4,0,0,0):iso-00050",e16e20afaa07f418b69282a92742335191f286644697f4dede1619fb7ff30da0,5,61c7379964a67ab867692b92337cb37fc628f6041510815ada99893b3da2023c
"(4,0,0,0)","(4,0,0,0):iso-00050",e16e20afaa07f418b69282a92742335191f286644697f4dede1619fb7ff30da0,5,ed261eba9a55aeb8163b29bdceab903776a6ade1dce8003aa6f109994061245e
"(4,0,0,0)","(4,0,0,0):iso-00051",8894f1b8eb7932e8e8480b9c0237b8a5c91ed1ac48a5a987427894f37814c55a,1,8894f1b8eb7932e8e8480b9c0237b8a5c91ed1ac48a5a987427894f37814c55a
"(4,0,0,0)","(4,0,0,0):iso-00052",df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca,6,df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca
"(4,0,0,0)","(4,0,0,0):iso-00052",df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca,6,59078c8bda176b5b7219bea405880640be4c5edd5040e7064c66f1d070dd3288
"(4,0,0,0)","(4,0,0,0):iso-00052",df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca,6,62d6d5b6247ac8d6b13d0bf2fbe176fcab085c0932b337edba6c3edf5dc346cd
"(4,0,0,0)","(4,0,0,0):iso-00052",df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca,6,8760a8eee337695da3195b3c7335d7c903a47172006ebc0f65af9670b77e4a7c
"(4,0,0,0)","(4,0,0,0):iso-00052",df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca,6,0d070789d015aed7c382838260db7c294ec7cc5e2e306e99b90febaafb3bfc27
"(4,0,0,0)","(4,0,0,0):iso-00052",df1311acf14e8d2464eb79028ccb63da6f66dbabe44c61745c2ffdb474d6ebca,6,4b12dd7de92d73ee7d086ac1c8baa01356e945f3934640ec46b2579dda4c7d34
"(4,0,0,0)","(4,0,0,0):iso-00053",2fb4476db2ebab23769d0083162e87be4013cbf9417e5fff2f852de33632b8a2,1,2fb4476db2ebab23769d0083162e87be4013cbf9417e5fff2f852de33632b8a2
"(4,0,0,0)","(4,0,0,0):iso-00054",86d1d51b3e7707d569cd434cfb40572b645bd0b28abe16e30ef369f78c1ff308,2,86d1d51b3e7707d569cd434cfb40572b645bd0b28abe16e30ef369f78c1ff308
"(4,0,0,0)","(4,0,0,0):iso-00054",86d1d51b3e7707d569cd434cfb40572b645bd0b28abe16e30ef369f78c1ff308,2,9c44d7f4d68e87b3b9714bfa936346411a54da6b7f5f5979c9e8e02f4731160e
"(4,0,0,0)","(4,0,0,0):iso-00055",da967825346ed247a49681406725db6485bd243aa417d109fcb09eff3ab16abe,1,da967825346ed247a49681406725db6485bd243aa417d109fcb09eff3ab16abe
"(4,0,0,0)","(4,0,0,0):iso-00056",095d0d44b2e639d846c6d4cb126c41c46c08fd19813c0ebdf51f041611e12854,4,095d0d44b2e639d846c6d4cb126c41c46c08fd19813c0ebdf51f041611e12854
"(4,0,0,0)","(4,0,0,0):iso-00056",095d0d44b2e639d846c6d4cb126c41c46c08fd19813c0ebdf51f041611e12854,4,b42eafca10fe4ede3ea0613000f4c40a22c11a698a92f5bf7b0b8747f97e1ab7
"(4,0,0,0)","(4,0,0,0):iso-00056",095d0d44b2e639d846c6d4cb126c41c46c08fd19813c0ebdf51f041611e12854,4,49684597ccc97f1b26e8fdb026d218dd59fa8a9c9f0f36cc06df5744a51408f1
"(4,0,0,0)","(4,0,0,0):iso-00056",095d0d44b2e639d846c6d4cb126c41c46c08fd19813c0ebdf51f041611e12854,4,ab6b8858470a80fd2cd8c2714cb4141969937aec20c77f9a46434b4bd33fdab4
"(4,0,0,0)","(4,0,0,0):iso-00057",18c6983581b663fcf04c60814b0503b7dff4fd14a0c5037c5fa74eef7e86fdd4,5,18c6983581b663fcf04c60814b0503b7dff4fd14a0c5037c5fa74eef7e86fdd4
"(4,0,0,0)","(4,0,0,0):iso-00057",18c6983581b663fcf04c60814b0503b7dff4fd14a0c5037c5fa74eef7e86fdd4,5,da26b3ff264a12f748411d68f20987b8932d94c3e33ed7da836f85d308c83306
"(4,0,0,0)","(4,0,0,0):iso-00057",18c6983581b663fcf04c60814b0503b7dff4fd14a0c5037c5fa74eef7e86fdd4,5,affd5071e0d38ffcd0b8c0f84dc35d634e6c56ae30438b80444365ea21ae678f
